SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED
1124,Cicero,NB,95th,87th,0.987950843,S,Outside City Limits,-87.74062492,41.72014712,-87.740933,41.73446035,-1,40:26.0
693,Dr Martin L King Jr,NB,Garfield,51st,0.51,S,,-87.61579114,41.79467555,-87.61597487,41.80210962,-1,40:17.0
1304,Harrison,EB,Halsted,Canal,0.4,W,,-87.647125,41.874238,-87.639487,41.874238,16,40:30.0
492,Monterey,NW,Vincennes,111th,0.48,S,Part of 111th,-87.663494,41.692177,-87.6704818,41.69206541,-1,40:19.0
589,Lake Shore Dr,NB,Randolph,Grand,0.51,N,,-87.61386137,41.88438769,-87.61390637,41.8918983,29,40:10.0
644,Cicero,SB,Chicago,Kinzie,0.49,N,,-87.74599572,41.89498747,-87.74570758,41.8879224,20,40:16.0
866,Jefferson,NB,Harrison,Madison,0.51,S,,-87.64224538,41.8743971,-87.64245651,41.88178555,19,40:24.0
103,Ashland,NB,71st,67th,0.5,S,,-87.66361272,41.76490796,-87.66383784,41.77219095,27,40:06.0
913,Michigan,SB,Cermak,26th,0.5,S,,-87.62410876,41.85285485,-87.62390743,41.84564219,18,40:20.0
418,79th,WB,Kedzie,Central Park,0.48,W,,-87.7024134,41.74985034,-87.71188783,41.74982064,33,40:07.0
1228,Halsted,NB,Fullerton,Diversey,0.5,N,,-87.64857,41.925454,-87.64882,41.932719,26,40:27.0
1127,Cicero,NB,Cermak,Roosevelt,1.016147694,S,Outside City Limits,-87.74406669,41.85124331,-87.74461809,41.86596086,-1,40:22.0
932,Milwaukee,NW,Devon,Touhy,1.2,N,,-87.78770639,41.9973513,-87.80093906,42.01196857,21,40:24.0
890,Lake Shore Dr,SB,Diversey,Fullerton,0.51,N,,-87.63222206,41.93342787,-87.63139389,41.92608498,-1,40:20.0
374,Western,SB,83rd,87th,0.5,S,,-87.68286242,41.74281675,-87.68269722,41.73552832,-1,40:08.0
189,North,EB,Kedzie,California,0.51,W,,-87.70696181,41.90997812,-87.69703623,41.91008014,25,40:03.0
785,Peterson,WB,Pulaski,Kostner,0.5,W,,-87.7286541,41.99030557,-87.73838398,41.99014783,27,40:22.0
781,Peterson,EB,Western,Damen,0.5,W,,-87.68969383,41.99038352,-87.67986058,41.99055022,27,40:22.0
955,Ohio,EB,LaSalle,State,0.23,W,Oneway,-87.63257264,41.89241451,-87.62807094,41.892447,17,40:25.0
583,Lake Shore Dr,NW,18TH,Roosevelt,0.67,S,,-87.61641887,41.85796047,-87.61867114,41.8674651,40,40:10.0
774,Peterson,EB,Edens Expy,Cicero,0.12,W,,-87.75066844,41.9900233,-87.74832716,41.98976231,25,40:15.0
1060,Randolph,WB,Racine,Ogden,0.34,W,,-87.65671899,41.88426755,-87.66333196,41.88426411,-1,40:26.0
1214,Halsted,NB,Pershing,35th,0.5,S,,-87.645736,41.823458,-87.645915,41.83075,27,40:29.0
206,North,WB,California,Kedzie,0.51,W,,-87.6970335,41.91035455,-87.70695912,41.91025253,26,40:04.0
140,Ashland,SB,59th,63rd,0.5,S,,-87.66457782,41.78674791,-87.66440407,41.77946564,27,40:01.0
912,Michigan,SB,26th,31st,0.5,S,,-87.62390743,41.84564219,-87.62363669,41.83834404,31,40:20.0
279,Irving Park,EB,Pacific,Oriole,0.5,W,IDOT Signals Possible,-87.82697836,41.9521089,-87.81706697,41.95240694,31,40:15.0
11,Garfield,EB,State,Dr Martin L King Jr,0.5,E,,-87.62570256,41.79450598,-87.6159826,41.79466361,-1,40:04.0
1182,Broadway,NB,Hollywood,Devon,0.882967918,N,,-87.65994165,41.98546135,-87.66017285,41.99820756,20,40:29.0
797,Stony Island,NB,95th,91st,0.5,S,,-87.58495074,41.72234636,-87.58506948,41.72961117,29,40:22.0
62,Pulaski,SB,95th,99th,0.5,S,Outside City,-87.72159081,41.72053902,-87.72137437,41.71317476,29,40:05.0
629,Cicero,NB,Irving Park,Sunnyside,0.61,N,,-87.74711834,41.95341975,-87.74739062,41.96225542,-1,40:15.0
233,Roosevelt,WB,Pulaski,Kostner,0.5,W,,-87.72516919,41.86630934,-87.73496347,41.8661701,32,40:11.0
26,Pulaski,NB,83rd,79th,0.5,S,,-87.72149598,41.74217806,-87.72180129,41.74956953,-1,40:04.0
93,Pulaski,SB,Elston,Irving Park,0.4,N,,-87.72804055,41.95961671,-87.72786858,41.9536507,24,40:06.0
699,Dr Martin L King Jr,NB,31st,26th,0.5,S,,-87.61710312,41.83842121,-87.61729212,41.84569742,20,40:17.0
546,Cermak,WB,Kostner,City Boundary,0.25,W,,-87.73450769,41.85158258,-87.73946676,41.85150947,27,40:12.0
37,Pulaski,NB,31st,26th,0.5,S,,-87.72416709,41.83688129,-87.72443965,41.84425419,17,40:05.0
856,Higgins,NW,Oak Park,Harlem,0.56,W,,-87.79645775,41.97900582,-87.80695539,41.98127116,29,40:24.0
1232,Halsted,SB,107th,111th,0.5,S,,-87.642797,41.69964,-87.642567,41.692355,23,40:27.0
1236,Halsted,SB,91st,95th,0.5,S,,-87.643606,41.728767,-87.643402,41.721458,-1,40:27.0
871,LaSalle,NB,Wacker,Grand,0.32,N,,-87.63230229,41.88693262,-87.63237432,41.89159958,16,40:24.0
166,Ashland,SB,Bryn Mawr,Foster,0.5,N,,-87.67000002,41.9834769,-87.66979764,41.9761732,24,40:02.0
808,Stony Island,SB,91st,95th,0.5,S,,-87.5854358,41.72961356,-87.585317,41.72234875,25,40:22.0
366,Western,NB,Foster,Bryn Mawr,0.5,N,,-87.68896683,41.97589051,-87.68926444,41.98316666,30,40:08.0
551,Cermak,WB,California,Kedzie,0.5,W,,-87.69543129,41.85201477,-87.70521586,41.85201927,-1,40:12.0
420,79th,WB,Dr Martin L King Jr,State,0.49,E,,-87.61491024,41.75128856,-87.6245246,41.75110427,27,40:07.0
775,Peterson,EB,Cicero,Kostner,0.51,W,,-87.74832716,41.98976231,-87.73838654,41.98987342,29,40:15.0
1203,Halsted,NB,83rd,79th,0.5,S,,-87.643641,41.743359,-87.643853,41.750643,32,40:21.0
594,Lake Shore Dr,NW,North Ave,Fullerton,1.05,N,,-87.62578106,41.91133018,-87.63102643,41.92608274,54,40:10.0
945,Milwaukee,SE,Bryn Mawr,Foster,0.61,N,,-87.77454705,41.98291682,-87.7679224,41.97565606,-1,40:25.0
50,Pulaski,NB,Fullerton,Diversey,0.5,N,,-87.72658486,41.92448299,-87.72686416,41.93178939,20,40:05.0
510,Archer,WB,Laramie,Central,0.51,S,,-87.75265489,41.79736303,-87.76240058,41.79584859,24,40:19.0
896,Lake Shore Dr,SE,Foster,Lawrence,0.51,N,,-87.65065077,41.97659669,-87.64815292,41.96940599,21,40:20.0
221,Roosevelt,EB,California,Western,0.5,W,,-87.69590885,41.86637346,-87.6860398,41.86647534,28,40:11.0
1185,Broadway,SB,Devon,Hollywood,0.882967918,N,,-87.66057285,41.99820972,-87.66030944,41.98546351,25,40:29.0
369,Western,SB,103rd,107th,0.5,S,,-87.68180346,41.70637736,-87.68157079,41.69908,-1,40:08.0
646,Cicero,SB,North Ave,Division,0.5,N,,-87.74627023,41.90962959,-87.7461698,41.90234342,27,40:16.0
691,Dr Martin L King Jr,NB,63rd,59th,0.51,S,,-87.61545291,41.78018158,-87.6156377,41.78751591,27,40:16.0
1035,Wacker,SB,Franklin,Lake,0.11,N,,-87.63562682,41.88685638,-87.63715538,41.88572581,22,40:22.0
531,Cermak,EB,City Boundary,Kostner,0.25,W,,-87.73946928,41.85123506,-87.73451025,41.85130816,20,40:20.0
329,Western,NB,103rd,99th,0.5,S,,-87.68143727,41.70637528,-87.68166025,41.71367275,-1,40:14.0
356,Western,NB,North Ave,Milwaukee,0.45,N,,-87.68703702,41.91031983,-87.68720501,41.91680439,13,40:08.0
1307,Clark,SB,Harrison,Roosevelt,0.5,S,,-87.630774,41.874521,-87.630536,41.867374,24,40:30.0
605,Lake Shore Dr,SE,51st,55th,0.53,S,,-87.58175849,41.80274051,-87.57937497,41.79522045,49,40:10.0
1117,111th,WB,Kedzie,Crawford,1.007277694,W,Outside City Limits,-87.70082636,41.691705,-87.72029655,41.69149943,23,40:26.0
782,Peterson,EB,Damen,Ridge,0.39,W,,-87.67986058,41.99055022,-87.67214791,41.99064283,18,40:22.0
108,Ashland,NB,51st,47th,0.5,S,,-87.66459311,41.80131715,-87.66478913,41.80860337,19,40:06.0
16,55th,WB,Laramie,Central,0.5,W,,-87.75250618,41.79302504,-87.76223503,41.7928797,33,40:04.0
530,Caldwell,NW,Edens Expy,Central,0.79,N,,-87.75093868,41.99028834,-87.764172,41.996247,38,40:20.0
806,Stony Island,NB,59th,57th,0.25,S,,-87.58647548,41.78787961,-87.58653428,41.79156857,23,40:22.0
25,Pulaski,NB,87th,83rd,0.5,S,IDOT Signals possible in this segment,-87.72124495,41.73485665,-87.72156546,41.74217806,33,40:04.0
398,Western,SB,Fullerton,Milwaukee,0.55,N,,-87.68782564,41.92490172,-87.68757241,41.91680646,22,40:09.0
550,Cermak,WB,Kedzie,Trumball,0.29,W,,-87.70521586,41.85201927,-87.71087538,41.85178291,-1,40:12.0
1083,130th,EB,I-94 Expy,Torrence,1.528646714,E,Outside City Limits,-87.58880587,41.65981881,-87.55928782,41.65905213,-1,40:26.0
519,Archer,WB,Ashland,Damen,0.63,S,,-87.66577839,41.83783649,-87.67537005,41.8319637,31,40:20.0
248,55th,EB,Austin,Central,0.5,W,,-87.77206742,41.79240528,-87.76223503,41.79240528,30,40:19.0
319,Irving Park,WB,Lake Shore Dr,Clarendon,0.25,W,,-87.64456157,41.95479472,-87.64969837,41.95469844,19,40:13.0
569,Cicero,NB,51st,47th,0.5,S,,-87.74280332,41.80034004,-87.74295899,41.80762662,-1,40:13.0
209,North,WB,Ashland,Damen,0.5,W,,-87.66769019,41.91076749,-87.67758465,41.91060995,21,40:04.0
30,Pulaski,NB,63rd,59th,0.5,S,,-87.72257679,41.77865726,-87.72284717,41.7859356,20,40:04.0
1239,Halsted,SB,79th,83rd,0.5,S,,-87.644233,41.750643,-87.644021,41.743359,23,40:27.0
704,Dr Martin L King Jr,SB,83rd,87th,0.5,S,,-87.61492578,41.7438114,-87.61467428,41.73650153,27,40:17.0
191,North,EB,Western,Damen,0.5,W,,-87.68722208,41.91018366,-87.67758745,41.91033554,23,40:03.0
934,Milwaukee,SE,Division,Chicago,0.75,N,,-87.66664594,41.90334299,-87.65556565,41.89623552,15,40:24.0
516,Archer,WB,California,Kedzie,0.64,S,,-87.69448283,41.82013776,-87.7042579,41.81426355,15,40:19.0
399,Western,SB,Kennedy Expy,Fullerton,0.2,N,,-87.68793359,41.92798284,-87.68782564,41.92490172,22,40:09.0
1091,130th,WB,Torrence,I-94 Expy,1.528646714,E,Outside City Limits,-87.55928453,41.65932654,-87.58880271,41.66009323,-1,40:26.0
705,Dr Martin L King Jr,SB,79th,83rd,0.5,S,,-87.61517737,41.7511213,-87.61492578,41.7438114,28,40:17.0
23,Pulaski,NB,95th,91st,0.5,S,Outside City,-87.72115824,41.72053512,-87.7216035,41.72792404,33,40:04.0
568,Cicero,NB,55th,51st,0.51,S,,-87.7417948,41.7930352,-87.74280332,41.80034004,-1,40:13.0
1265,Halsted,SB,Belmont,Diversey,0.5,N,,-87.649457,41.939979,-87.6492,41.932719,21,40:29.0
737,Milwaukee,NW,Fullerton,Diversey,0.79,N,,-87.70022285,41.92478966,-87.71206618,41.93195118,-1,40:21.0
134,Ashland,SB,87th,91st,0.5,S,,-87.66324831,41.73579085,-87.66303474,41.72848324,30,40:01.0
1205,Halsted,NB,76th,71st,0.62,S,,-87.643993,41.756089,-87.644221,41.765201,-1,40:21.0
534,Cermak,EB,Central Park,Trumball,0.2,W,,-87.71500548,41.85150139,-87.71115754,41.85186512,24,40:12.0
1187,Sheridan,SB,Touhy,Pratt,0.519765416,N,,-87.66363736,42.01283101,-87.66110366,42.00554114,17,40:29.0
203,North,WB,Pulaski,Kostner,0.51,W,,-87.72632941,41.91002389,-87.73626183,41.90989277,21,40:04.0
95,Pulaski,SB,Foster,Lawrence,0.5,N,,-87.728485,41.97553491,-87.72827911,41.96824521,-1,40:06.0
316,Irving Park,WB,Clark,Ashland,0.34,W,,-87.66224852,41.95451531,-87.66904744,41.95442756,16,40:13.0
391,Western,SB,Van Buren,Roosevelt,0.65,S,,-87.68645308,41.87608465,-87.68622197,41.86661358,21,40:09.0
1027,Wacker,EB,Franklin,LaSalle,0.15,W,,-87.63544471,41.88671806,-87.63248589,41.88679204,26,40:21.0
355,Western,NB,Division,North Ave,0.5,N,,-87.6868431,41.90301509,-87.68703702,41.91031983,19,40:08.0
577,Cicero,NB,Division,North Ave,0.5,N,,-87.74580249,41.90234154,-87.74590288,41.90962769,38,40:10.0
505,Archer,EB,Ashland,Halsted,1.19,S,,-87.66578126,41.83756208,-87.64652251,41.84704646,24,40:19.0
1212,Halsted,NB,47th,43rd,0.5,S,,-87.645349,41.808864,-87.645535,41.816184,22,40:29.0
969,Pershing,EB,Halsted,Dan Ryan Expy,0.8,W,,-87.64595204,41.82339009,-87.63050842,41.82371453,27,40:25.0
271,87th,WB,Ashland,Damen,0.5,W,,-87.66306371,41.73592699,-87.67278362,41.73579159,20,40:15.0
578,Lake Shore Dr,NW,47th,43rd,0.53,S,,-87.58861739,41.81094268,-87.59490893,41.81694681,55,40:10.0
171,55th,WB,Central Park,Pulaski,0.5,W,,-87.71360451,41.79341497,-87.72315765,41.7933416,23,40:02.0
146,Ashland,SB,35th,Pershing,0.5,S,,-87.6657517,41.83050242,-87.66549169,41.823153,23,40:02.0
137,Ashland,SB,71st,79th,1,S,,-87.66397925,41.7649101,-87.66362058,41.75035815,34,40:01.0
497,Archer,EB,Cicero,Kostner,0.51,S,,-87.74290345,41.79850045,-87.73317253,41.80002255,-1,40:19.0
309,Irving Park,WB,Pulaski,Kostner,0.53,W,,-87.72761586,41.95378499,-87.73806267,41.95366661,23,40:13.0
692,Dr Martin L King Jr,NB,59th,Garfield,0.49,S,,-87.6156377,41.78751591,-87.61579114,41.79467555,31,40:17.0
1273,Madison,WB,Racine,Ashland,0.5,W,,-87.657142,41.881715,-87.666802,41.881554,18,40:20.0
498,Archer,EB,Kostner,Pulaski,0.52,S,,-87.73317253,41.80002255,-87.72348478,41.80218419,20,40:19.0
42,Pulaski,NB,Van Buren,Washington,0.46,S,,-87.72529507,41.87527538,-87.72558631,41.88193647,18,40:05.0
679,Desplaines,SB,Kinzie,Madison,0.5,N,,-87.6445439,41.88903178,-87.64429147,41.88182877,13,40:16.0
606,Lake Shore Dr,SE,47th,51st,0.68,S,,-87.58928579,41.8107941,-87.58175849,41.80274051,48,40:10.0
486,111th,WB,Halsted,Racine,0.5,W,,-87.64236337,41.69250715,-87.65213555,41.69238405,19,40:18.0
893,Lake Shore Dr,SE,Irving Park,Addison,0.42,N,,-87.64494887,41.95465873,-87.64354273,41.94865082,44,40:20.0
413,79th,EB,Cottage Grove,Woodlawn,0.5,E,,-87.60519125,41.75111561,-87.59541535,41.75117524,23,40:10.0
591,Lake Shore Dr,NW,Grand,Oak St,0.69,N,,-87.61390637,41.8918983,-87.61952598,41.90097877,43,40:10.0
700,Dr Martin L King Jr,NB,26th,24th,0.26,S,,-87.61729212,41.84569742,-87.61813354,41.84933869,-1,40:17.0
392,Western,SB,Washington,Van Buren,0.47,N,,-87.68666817,41.88299724,-87.68645308,41.87608465,20,40:09.0
149,Ashland,SB,18th,Cermak,0.4,S,,-87.66632166,41.85779481,-87.66620774,41.85233212,18,40:02.0
98,Ashland,NB,95th,91st,0.5,S,,-87.66250027,41.72121411,-87.66266842,41.7284811,29,40:06.0
292,Irving Park,EB,California,Western,0.5,W,,-87.69824191,41.95383669,-87.68846762,41.95387554,-1,40:06.0
673,Cumberland,SB,Kennedy Expy,Lawrence,1.2,N,,-87.83676501,41.98422065,-87.83683351,41.96660292,-1,40:16.0
809,Stony Island,SB,87th,91st,0.5,S,,-87.58560491,41.73691584,-87.5854358,41.72961356,11,40:23.0
904,Michigan,NB,Roosevelt,Congress,0.57,S,,-87.62392868,41.86745208,-87.624123,41.875777,22,40:20.0
168,Irving Park,EB,Cumberland,Pacific,0.5,W,IDOT Signals Possible,-87.83671255,41.95191451,-87.82697836,41.9521089,31,40:02.0
1198,Halsted,NB,103rd,99th,0.5,S,,-87.642643,41.706916,-87.642814,41.714215,-1,40:16.0
180,Garfield,WB,State,Dan Ryan Expy,0.27,E,,-87.62569954,41.79478039,-87.63112532,41.79467186,18,40:03.0
1249,Halsted,SB,Pershing,43rd,0.5,S,,-87.646116,41.823458,-87.645915,41.816184,17,40:28.0
79,Pulaski,SB,16th,Cermak,0.5,S,,-87.72520564,41.85887124,-87.72500916,41.85154948,24,40:06.0
840,Harlem,SB,Belmont,Diversey,0.5,N,,-87.80691187,41.93798896,-87.80665298,41.93081387,20,40:23.0
71,Pulaski,SB,55th,59th,0.5,S,,-87.72340899,41.79320731,-87.72321144,41.7859395,27,40:05.0
1188,Clark,NB,Ashland,Ridge,0.155005646,N,,-87.66952653,41.98675189,-87.66979977,41.98969736,22,40:29.0
828,Harlem,NB,Foster,Bryn Mawr,0.5,N,,-87.80683435,41.97546645,-87.80675542,41.98277677,-1,40:23.0
1242,Halsted,SB,67th,71st,0.5,S,,-87.644787,41.772472,-87.644601,41.765201,27,40:27.0
1283,Fairbanks,SB,Chicago,Illinois,0.4,N,,-87.620469,41.896785,-87.620324,41.891002,15,40:10.0
201,North,WB,Cicero,Laramie,0.5,W,,-87.74611319,41.90976299,-87.75579439,41.90963848,26,40:03.0
239,Roosevelt,WB,Ashland,Damen,0.5,W,,-87.66638213,41.86699869,-87.67624829,41.86689178,22,40:11.0
1248,Halsted,SB,43rd,47th,0.5,S,,-87.645915,41.816184,-87.645729,41.808864,20,40:28.0
759,Grand,WB,Columbus,Michigan,0.2,E,Oneway,-87.62020376,41.89179849,-87.62414615,41.8917304,26,40:21.0
46,Pulaski,NB,Division,Grand,0.24,N,,-87.72611927,41.90267048,-87.72625703,41.90615506,18,40:05.0
1132,Cicero,SB,31st,Pershing,1.008068417,S,Outside City Limits,-87.74393181,41.8367474,-87.74377227,41.82214155,-1,40:29.0
1240,Halsted,SB,76th,79th,0.38,S,,-87.644373,41.756089,-87.644233,41.750643,27,40:27.0
300,Irving Park,WB,Oriole,Pacific,0.5,W,IDOT Signals Possible,-87.81706475,41.95268135,-87.82697619,41.95238331,35,40:13.0
864,Illinois,EB,Columbus,Lake Shore Dr,0.3,E,Oneway,-87.62022542,41.89100359,-87.61422909,41.89110492,18,40:24.0
212,North,WB,LaSalle,Halsted,0.78,W,,-87.63314938,41.91129948,-87.64827011,41.91105682,25,40:11.0
842,Harlem,SB,Forest Preserve Ave,Addison,0.59,N,,-87.80747319,41.95388076,-87.80718866,41.94526465,-1,40:23.0
563,Cicero,NB,79th,72nd,0.88,S,,-87.74126324,41.74920146,-87.74159895,41.76189812,22,40:13.0
1003,Touhy,EB,Western,Ridge,0.36,W,,-87.69024229,42.01216289,-87.68306729,42.01210537,23,40:27.0
1029,Wacker,EB,State,Michigan,0.19,E,,-87.62797651,41.88667645,-87.62457922,41.88802888,20,40:21.0
634,Cicero,SB,63rd,67th,0.5,S,,-87.74248124,41.77841164,-87.74223293,41.77112732,-1,40:16.0
276,87th,WB,Cottage Grove,Dr Martin L King Jr,0.5,E,,-87.60482128,41.73678661,-87.61452643,41.73664023,27,40:15.0
317,Irving Park,WB,Sheridan,Clark,0.39,W,,-87.65454328,41.95462558,-87.66224852,41.95451531,24,40:13.0
580,Lake Shore Dr,NW,Oakwood,31st,1,S,,-87.60019246,41.82529719,-87.60816788,41.83857175,56,40:10.0
111,Ashland,NB,Pershing,35th,0.5,S,,-87.66512483,41.82315086,-87.6653848,41.83050029,23,40:06.0
234,Roosevelt,WB,Central Park,Pulaski,0.5,W,,-87.71541947,41.86642701,-87.72516919,41.86630934,23,40:11.0
330,Western,NB,99th,95th,0.5,S,IDOT Signals Possible,-87.68166025,41.71367275,-87.68187204,41.72093828,-1,40:14.0
198,North,WB,Austin,Narragansett,0.48,W,IDOT Signals Possible,-87.77561431,41.90939984,-87.78496276,41.90924887,25,40:03.0
1116,111th,EB,Kedzie,Western,1.017751514,W,Outside City Limits,-87.70082905,41.69143058,-87.68115654,41.69164195,-1,40:26.0
453,79th,WB,Racine,Ashland,0.5,W,,-87.65369301,41.75058916,-87.66346869,41.75056524,21,40:08.0
512,Archer,WB,Kostner,Cicero,0.51,S,,-87.73316995,41.80029696,-87.74290093,41.79877485,-1,40:19.0
33,Pulaski,NB,Archer,47th,0.38,S,,-87.72324094,41.80231647,-87.723456,41.80788265,31,40:05.0
1251,Halsted,SB,31st,35th,0.5,S,,-87.646466,41.838046,-87.646295,41.83075,21,40:28.0
480,111th,EB,Halsted,Stewart,0.48,W,,-87.6423663,41.69223273,-87.63292457,41.69232403,28,40:18.0
823,Torrence,NB,103rd,99th,0.5,S,,-87.55948256,41.70816674,-87.55959226,41.71540424,29,40:23.0
385,Western,SB,Pershing,43rd,0.5,S,Western Blvd Run Parallel on the East Side,-87.6850602,41.82299707,-87.68481179,41.81569696,28,40:09.0
120,Ashland,NB,Chicago,Milwaukee,0.55,N,,-87.66710788,41.89607257,-87.66732946,41.90401613,16,40:06.0
91,Pulaski,SB,Milwaukee,Diversey,0.65,N,,-87.72749797,41.94117072,-87.72722994,41.93179327,33,40:06.0
609,Lake Shore Dr,SE,31st,Oakwood,1,S,,-87.60853482,41.83857406,-87.60055934,41.82529953,-1,40:10.0
219,Roosevelt,EB,Central Park,Kedzie,0.5,W,,-87.71542211,41.8661526,-87.70567054,41.8662681,14,40:11.0
948,Milwaukee,SE,Touhy,Devon,1.2,N,,-87.80143906,42.01196857,-87.78807425,41.99735305,-1,40:25.0
968,Pershing,EB,Ashland,Halsted,1,W,,-87.66551,41.82307531,-87.64595204,41.82339009,-1,40:25.0
264,87th,WB,Kostner,Cicero,0.51,W,IDOT Signals Possible,-87.73115932,41.73482682,-87.74105635,41.73466132,-1,40:14.0
622,Lake Shore Dr,SE,North Ave,Division,0.51,N,,-87.62614841,41.91133244,-87.62465465,41.90399833,45,40:15.0
252,55th,EB,Kostner,Pulaski,0.5,W,,-87.73296481,41.79297877,-87.72316025,41.79306719,-1,40:14.0
254,87th,EB,California,Western,0.5,W,IDOT Signals Possible,-87.69220076,41.73524551,-87.68251542,41.73539008,-1,40:14.0
414,79th,EB,Woodlawn,Stony Island,0.49,E,,-87.59541535,41.75117524,-87.58580117,41.75131643,30,40:10.0
597,Lake Shore Dr,NW,Belmont,Addison,0.62,N,,-87.63822235,41.94038415,-87.64317516,41.94864861,48,40:10.0
442,79th,EB,Central Park,Kedzie,0.48,W,,-87.71189047,41.74954623,-87.70241609,41.74957593,25,40:07.0
652,Cicero,SB,Irving Park,Addison,0.5,N,,-87.74748596,41.95342161,-87.74723679,41.94612089,25,40:16.0
141,Ashland,SB,55th,59th,0.5,S,,-87.66476516,41.79402543,-87.66457782,41.78674791,27,40:02.0
423,79th,WB,Stony Island,Woodlawn,0.49,E,,-87.58579799,41.75159084,-87.5954122,41.75144965,31,40:07.0
424,95th,EB,Western,Damen,0.48,W,,-87.68205971,41.72082809,-87.6727284,41.72088959,25,40:07.0
683,Dr Martin L King Jr,NB,95th,91st,0.51,S,,-87.61397181,41.72185538,-87.61418965,41.7291901,33,40:16.0
226,Roosevelt,EB,Halsted,Jefferson,0.25,W,,-87.64691982,41.8670169,-87.64218933,41.86708246,26,40:11.0
115,Ashland,NB,18th,Roosevelt,0.6,S,,-87.6659546,41.85779268,-87.6662,41.86686042,29,40:06.0
5,Garfield,EB,Western,Damen,0.5,W,,-87.68404316,41.79373938,-87.67430197,41.79377911,0,40:04.0
937,Milwaukee,SE,Fullerton,Armitage,0.79,N,,-87.70059031,41.92479169,-87.68873201,41.91757058,25,40:24.0
911,Michigan,NB,Ohio,Lake Shore Dr Michigan Entrance Ramp,0.84,N,,-87.623997,41.892571,-87.62393627,41.90082865,15,40:20.0
1028,Wacker,EB,LaSalle,State,0.23,W,,-87.63248589,41.88679204,-87.62797651,41.88667645,27,40:21.0
978,Pershing,WB,State,Dan Ryan Expy,0.38,W,,-87.62644842,41.82401853,-87.63050842,41.82391453,-1,40:27.0
1215,Halsted,NB,35th,31st,0.5,S,,-87.645915,41.83075,-87.646086,41.838046,22,40:29.0
822,Torrence,NB,107th,103rd,0.5,S,,-87.55939164,41.70097523,-87.55948256,41.70816674,-1,40:23.0
157,Ashland,SB,Elston,North Ave,0.55,N,,-87.66827668,41.91854783,-87.6678753,41.91063135,24,40:02.0
714,Dr Martin L King Jr,SB,43rd,47th,0.5,S,,-87.61696619,41.81663678,-87.61676108,41.80938717,-1,40:17.0
838,Harlem,SB,Grand,Armitage,0.54,N,,-87.80642863,41.92399357,-87.80617521,41.91617063,-1,40:23.0
408,Western,SB,Peterson,Bryn Mawr,0.5,N,,-87.68985646,41.99050103,-87.68963222,41.98316872,27,40:09.0
293,Irving Park,EB,Western,Damen,0.5,W,,-87.68846762,41.95387554,-87.67875572,41.95401974,-1,40:13.0
950,Washington,WB,California,Kedzie,0.5,W,,-87.69633369,41.88303493,-87.70616912,41.88293153,-1,40:25.0
368,Western,SB,107th,111th,0.5,S,,-87.68157079,41.69908,-87.68133821,41.6917802,-1,40:08.0
441,79th,EB,Pulaski,Central Park,0.51,W,,-87.72188413,41.74939651,-87.71189047,41.74954623,19,40:07.0
444,79th,EB,California,Western,0.51,W,,-87.69263919,41.74976583,-87.68275405,41.74991362,22,40:07.0
892,Lake Shore Dr,SE,Addison,Belmont,0.62,N,,-87.64354273,41.94865082,-87.63858988,41.94038637,46,40:20.0
1049,Warren,EB,Damen,Ashland,0.5,W,,-87.67666452,41.88209471,-87.66683913,41.8822417,-1,40:22.0
602,Lake Shore Dr,NW,Foster,Hollywood,0.64,N,,-87.65028304,41.9765945,-87.65339328,41.98555332,-1,40:10.0
384,Western,SB,43rd,47th,0.5,S,Western Blvd Run Parallel on the East Side,-87.68481179,41.81569696,-87.68460875,41.80842679,25,40:09.0
85,Pulaski,SB,Division,Chicago,0.5,N,,-87.72655392,41.90267437,-87.72633141,41.89537056,19,40:06.0
1244,Halsted,SB,59th,63rd,0.5,S,,-87.64516,41.787025,-87.644977,41.779751,-1,40:28.0
406,Western,SB,Foster,Lawrence,0.5,N,,-87.68933457,41.97589257,-87.68909043,41.96861596,18,40:09.0
949,Washington,WB,Western,California,0.5,W,,-87.68648318,41.88313341,-87.69633369,41.88303493,-1,40:25.0
939,Milwaukee,SE,Belmont,Diversey,0.78,N,,-87.72413409,41.93914251,-87.71243366,41.93195317,20,40:24.0
190,North,EB,California,Western,0.49,W,,-87.69703623,41.91008014,-87.68722208,41.91018366,18,40:03.0
373,Western,SB,87th,91st,0.5,S,IDOT Signals Possible,-87.68269722,41.73552832,-87.68248281,41.72823071,37,40:08.0
229,Roosevelt,WB,Central,Austin,0.5,W,IDOT Signals Possible,-87.76435238,41.86575596,-87.77414765,41.86561265,-1,40:11.0
554,Cermak,WB,Ashland,Damen,0.51,W,,-87.66594029,41.85248977,-87.67585914,41.85229983,14,40:12.0
238,Roosevelt,WB,Damen,Western,0.5,W,,-87.67624829,41.86689178,-87.68603703,41.86674975,13,40:11.0
8,Garfield,EB,Racine,Halsted,0.5,W,,-87.6548757,41.79403467,-87.64516183,41.79416465,-1,40:04.0
811,Stony Island,SB,79th,83rd,0.5,S,,-87.58594326,41.75152086,-87.58577409,41.7442186,-1,40:23.0
